Account No,total_transactions,total_spent,median_transaction,mean_transaction,business_interactions,user_interactions,most_recent_transaction
158414827.0,227,23115.51,25.08,101.83044052863436,"['Halifax', 'Grand Union BJJ', 'Netflix', 'PureGym', ""Blackwell's"", 'Starbucks', 'Tesco', 'Sports Direct', 'Sainsbury Local', 'Mojang Studios', 'Blizzard', 'Coffee #1', 'JustEat', 'The Works', 'Gamestation', 'SquareOnix', 'Xbox', 'Fat Face', 'Topshop', 'Deliveroo', 'JD Sports']",[],2023-12-04
158766229.0,183,7368.24,26.47,40.263606557377045,"['Disney', 'Netflix', 'Xbox', ""Blackwell's"", 'Tesco', 'Five Senses Art', 'Loosely Fitted', 'Gamestation', 'The Works', 'Brilliant Brushes', 'Selfridges', 'Fitted Stitch', 'Blizzard', 'SquareOnix', 'Hobby Lobby', 'AMAZON', 'Mojang Studios', 'JustEat', 'Matalan', 'Deliveroo']",[],2023-12-02
160166876.0,147,9493.66,49.99,64.58272108843538,"['PureGym', 'Tesco', 'Coop Local', 'Sports Direct', 'Gamestation', 'Rose & Crown', 'Matalan', 'JustEat', 'Blizzard', 'CeX', 'Revella', 'Fat Face', 'Topshop', 'Xbox', 'SquareOnix', 'Mojang Studios', 'Deliveroo']",[691789577.0],2023-12-06
162162212.0,182,26729.9,40.315,146.8675824175824,"['Halifax', 'Netflix', 'Amazon', 'PureGym', 'The Works', 'Tesco', 'Sports Direct', 'Gamestation', 'Deliveroo', 'Topshop', 'Mojang Studios', 'SquareOnix', 'Lloyds Pharmacy', 'CeX', 'JustEat', 'Selfridges', 'Revella', 'Blizzard', 'Loosely Fitted', 'Matalan', 'Fat Face', 'Xbox', ""Blackwell's"", 'Reebok']",[683312574.0],2023-12-04
162370388.0,99,22791.829999999998,35.69,230.22050505050504,"['LBG', 'Netflix', 'Amazon', 'PureGym', 'Tesco', 'Sports Direct', 'Reebok', 'Deliveroo', 'Topshop', 'Matalan', 'Fat Face', 'Loosely Fitted', 'Revella']",[574137161.0],2023-12-01
163470640.0,260,24707.02,45.89,95.027,"['Halifax', 'Netflix', 'Amazon', 'PureGym', 'Mojang Studios', 'Xbox', 'SquareOnix', 'Blizzard', 'Grand Union BJJ', 'Tesco', 'JustEat', 'Hobby Lobby', 'Sports Direct', 'Revella', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', ""Blackwell's"", 'Five Senses Art', 'CeX', 'Brilliant Brushes']",[],2023-12-04
165045150.0,206,14394.42,55.425,69.87582524271845,"['Amazon', ""Blackwell's"", 'The Crown', 'Gamestation', 'Tesco', 'The Works', 'Fitted Stitch', 'AMAZON', 'Sports Direct', 'Boots', 'Deliveroo', 'SquareOnix', 'Xbox', 'CeX', 'Revella', 'Fat Face', 'Topshop', 'Mojang Studios', 'JustEat', 'Blizzard', 'Matalan']","[683312574.0, 520418719.0]",2023-11-30
165098840.0,186,10615.91,41.715,57.074784946236555,"['SquareOnix', 'Netflix', 'PureGym', 'Grand Union BJJ', 'The Crown', 'Coop Local', 'Matalan', 'Fat Face', 'Topshop', 'Gamestation', 'Sports Direct', 'Etsy', 'Tesco', 'Revella', 'Deliveroo', 'Amazon', 'Xbox', 'CeX', 'Blizzard', 'JustEat', 'Mojang Studios']",[],2023-12-02
165691047.0,266,20371.21,47.405,76.5834962406015,"['LBG', 'SquareOnix', 'Mojang Studios', 'Disney', 'Netflix', 'Tesco', 'Deliveroo', 'Gamestation', 'Blizzard', 'JustEat', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Xbox', 'Revella']",[],2023-12-05
166019891.0,363,23528.670000000002,27.23,64.81727272727274,"['Halifax', 'Netflix', 'PureGym', 'Blizzard', 'JustEat', 'Tesco', 'SquareOnix', 'Sports Direct', 'Hobby Lobby', 'CeX', ""Blackwell's"", 'Five Senses Art', 'Deliveroo', 'Mojang Studios', 'Fat Face', 'Topshop', 'Wool', 'The Works', 'Xbox', 'Sainsbury', 'Amazon', 'Selfridges', 'Lloyds Pharmacy', 'Brilliant Brushes', 'Fitted Stitch', 'Matalan', 'Boots', 'Revella', 'Etsy', 'Loosely Fitted', 'Coop Local', 'AMAZON', 'Sainsbury Local']",[],2023-12-06
168414279.0,168,8679.54,23.965,51.66392857142858,"['PureGym', 'Disney', 'Mojang Studios', 'Blizzard', 'Xbox', ""Blackwell's"", 'Tesco', 'Amazon', 'Sports Direct', 'Five Senses Art', 'CeX', 'Revella', 'Fat Face', 'Gamestation', 'Cass Art', 'SquareOnix', 'The Works', 'Lloyds Pharmacy', 'Deliveroo', 'Topshop', 'JustEat', 'Hobby Lobby', 'Loosely Fitted']",[565175333.0],2023-12-04
169006407.0,540,22122.7,12.95,40.967962962962964,"['Halifax', 'Netflix', 'PureGym', ""Blackwell's"", 'Tesco', 'Starbucks', 'The Works', 'Sports Direct', 'Sainsbury', 'JustEat', 'Fat Face', 'Coffee #1', 'Sainsbury Local', 'Selfridges', 'Etsy', 'Loosely Fitted', 'Deliveroo', 'Topshop', 'Coop Local', 'Amazon', 'Fitted Stitch', 'Matalan', 'AMAZON', 'Revella', 'Lloyds Pharmacy', 'Boots']",[],2023-12-06
169689461.0,173,25720.35,74.93,148.67254335260114,"['LBG', 'Netflix', 'Amazon', 'Grand Union BJJ', 'PureGym', 'Tesco', 'The Works', 'Matalan', 'Revella', 'Fat Face', 'Topshop', 'Selfridges', 'Fitted Stitch', ""Blackwell's"", 'Sports Direct', 'JustEat', 'Deliveroo']",[413557825.0],2023-12-05
170233640.0,138,6961.93,47.215,50.44876811594203,"['The Works', 'Tesco', 'Hobby Lobby', 'Loosely Fitted', 'Matalan', 'Five Senses Art', 'Coop Local', 'Fat Face', 'Revella', 'Sainsbury', 'Topshop', 'JustEat', 'Brilliant Brushes', 'Deliveroo']",[],2023-12-01
170637730.0,438,23505.2,24.15,53.664840182648405,"['LBG', 'Netflix', 'Disney', 'The Works', 'The Crown', 'Tesco', 'Starbucks', 'Five Senses Art', 'Brilliant Brushes', 'Hobby Lobby', 'Fat Face', 'Sainsbury', 'Deliveroo', 'Topshop', 'Matalan', 'Fitted Stitch', 'Revella', 'JustEat', 'Coop Local', 'Selfridges', 'Amazon', ""Blackwell's"", 'Sainsbury Local', 'Loosely Fitted', 'Etsy', 'Lloyds Pharmacy', 'AMAZON', 'Boots']",[683312574.0],2023-12-06
172084472.0,109,36423.94,79.98,334.1645871559633,"['LBG', 'Blizzard', 'Mojang Studios', ""Blackwell's"", 'Gamestation', 'Revella', 'Sports Direct', 'JustEat', 'Deliveroo', 'The Works', 'Fat Face', 'Topshop', 'SquareOnix', 'Xbox', 'Matalan']",[407574996.0],2023-12-01
173317688.0,106,3964.2200000000003,15.99,37.39830188679245,"['Netflix', 'Amazon', 'Blizzard', 'SquareOnix', 'Mojang Studios', 'Xbox', 'Tesco', 'Gamestation', 'Fat Face', 'Topshop', 'The Crown', 'Fitted Stitch', 'Deliveroo', 'JustEat']",[],2023-12-02
173335108.0,140,17017.1,18.99,121.55071428571428,"['Halifax', 'Disney', 'Amazon', 'PureGym', 'Xbox', 'Mojang Studios', 'SquareOnix', 'Blizzard', 'JustEat', 'Five Senses Art', 'Gamestation', 'Reebok', 'Topshop', 'Matalan', 'Revella', 'Deliveroo', 'Sports Direct', 'Hobby Lobby', 'Fat Face']",[611143859.0],2023-12-03
175452235.0,254,20338.12,52.585,80.07133858267716,"['PureGym', 'Blizzard', 'Mojang Studios', 'Fat Face', 'Topshop', 'Matalan', 'Tesco', 'Deliveroo', 'Gamestation', 'Reebok', 'Sports Direct', 'Starbucks', 'Sainsbury', 'JustEat', 'SquareOnix', 'Revella', 'Loosely Fitted', 'CeX', 'Xbox', 'Coffee #1']",[],2023-12-04
176922958.0,339,23091.5,31.2,68.1165191740413,"['Halifax', 'PureGym', 'Netflix', 'Amazon', ""Blackwell's"", 'Fitted Stitch', 'Sports Direct', 'Tesco', 'Revella', 'Fat Face', 'Deliveroo', 'Topshop', 'JustEat', 'The Works', 'Coop Local', 'Selfridges', 'AMAZON', 'Sainsbury', 'The Crown', 'Matalan', 'Boots', 'Loosely Fitted', 'Sainsbury Local', 'Etsy', 'Lloyds Pharmacy']",[],2023-12-03
179173981.0,390,16386.52,25.59,42.01671794871795,"['Netflix', 'Amazon', 'PureGym', 'Blizzard', 'Mojang Studios', 'Xbox', 'Grand Union BJJ', 'The Crown', 'The Works', 'Five Senses Art', 'Sports Direct', 'SquareOnix', 'CeX', ""Blackwell's"", 'Fat Face', 'Topshop', 'Reebok', 'JustEat', 'Matalan', 'Tesco', 'Selfridges', 'Brilliant Brushes', 'Etsy', 'Deliveroo', 'Coop Local', 'Revella', 'Lloyds Pharmacy', 'Sainsbury Local', 'Fitted Stitch', 'AMAZON', 'Loosely Fitted', 'Sainsbury', 'Boots']",[584175457.0],2023-12-06
180616589.0,306,20586.02,25.52,67.2745751633987,"['LBG', 'Mojang Studios', 'Netflix', 'PureGym', 'The Works', 'Tesco', 'The Crown', 'Five Senses Art', 'Gamestation', 'Sports Direct', 'Brilliant Brushes', 'Sainsbury', 'CeX', 'Deliveroo', 'Blizzard', 'SquareOnix', 'Fat Face', 'Xbox', 'Hobby Lobby', 'Sainsbury Local', 'Matalan', 'JustEat', 'Topshop', 'Etsy', 'Revella', 'Coop Local', 'Boots']",[],2023-12-06
180719578.0,133,5373.6,25.09,40.403007518797,"['Netflix', 'Amazon', 'PureGym', 'Blizzard', 'Tesco', 'JustEat', 'SquareOnix', 'Xbox', 'Deliveroo', 'Mojang Studios']",[],2023-12-05
183186021.0,107,13004.28,30.8,121.53532710280375,"['Halifax', 'Netflix', 'PureGym', 'Tesco', 'JustEat', 'Coop Local', 'Sports Direct', 'The Works', 'Deliveroo']",[],2023-12-04
183546640.0,120,22694.67,15.99,189.12224999999998,"['Halifax', 'PureGym', 'Xbox', 'Mojang Studios', 'Netflix', 'Amazon', ""Blackwell's"", 'Starbucks', 'Sports Direct', 'Revella', 'Fat Face', 'SquareOnix', 'Blizzard', 'Deliveroo', 'The Works']",[143606916.0],2023-12-01
183888402.0,394,29991.66,37.59,76.12096446700508,"['Halifax', 'Blizzard', 'PureGym', 'Disney', 'Tesco', 'Sports Direct', 'Gamestation', 'CeX', 'Revella', 'Fat Face', 'Topshop', 'Deliveroo', 'Loosely Fitted', 'Matalan', 'Selfridges', 'Fitted Stitch', 'SquareOnix', 'Mojang Studios', 'Xbox', 'JustEat', 'Amazon', 'Coop Local', 'Reebok', 'AMAZON', 'Sainsbury', 'Lloyds Pharmacy']",[],2023-12-06
184430449.0,204,26597.43,45.92,130.3795588235294,"['Halifax', 'Xbox', 'Blizzard', 'Netflix', 'PureGym', 'The Works', 'Tesco', ""Blackwell's"", 'Gamestation', 'Fitted Stitch', 'Sports Direct', 'AMAZON', 'Mojang Studios', 'SquareOnix', 'Reebok', 'CeX', 'Matalan', 'Topshop', 'Amazon', 'Lloyds Pharmacy', 'Selfridges', 'Etsy', 'Fat Face', 'Coop Local', 'JustEat', 'Boots', 'Deliveroo', 'Loosely Fitted']",[902798190.0],2023-12-02
187111705.0,472,30080.75,11.985,63.73040254237288,"['Halifax', 'Netflix', 'The Works', 'Sainsbury Local', 'Costa Coffee', 'Starbucks', 'Coop Local', 'Tesco', 'Fat Face', 'Coffee #1', 'Deliveroo', 'Topshop', 'Matalan', ""Blackwell's"", 'Lloyds Pharmacy', 'Amazon', 'Selfridges', 'Etsy', 'AMAZON', 'Sainsbury', 'Loosely Fitted', 'Revella', 'Fitted Stitch', 'Boots', 'JustEat']",[],2023-12-06
187541224.0,410,26418.05,36.94,64.43426829268293,"['Disney', 'The Works', 'Tesco', 'Deliveroo', 'Gamestation', 'Topshop', 'Matalan', 'SquareOnix', 'Blizzard', 'Starbucks', 'Mojang Studios', 'Etsy', 'JustEat', 'Fat Face', 'Sainsbury Local', 'AMAZON', 'Amazon', 'Xbox', 'Loosely Fitted', 'Fitted Stitch', 'Boots', 'Selfridges', 'Lloyds Pharmacy']",[986774156.0],2023-12-06
188263947.0,171,38802.87,78.75,226.91736842105266,"['Halifax', 'PureGym', 'The Works', 'The Crown', 'Tesco', 'Sports Direct', 'Topshop', 'Matalan', 'Fat Face', 'JustEat', 'Deliveroo', ""Blackwell's""]",[155867488.0],2023-12-02
189335192.0,174,24666.97,58.709999999999994,141.76419540229887,"['LBG', 'PureGym', 'Netflix', 'Grand Union BJJ', 'SquareOnix', 'Blizzard', ""Blackwell's"", 'The Crown', 'Tesco', 'Sports Direct', 'Lloyds Pharmacy', 'Amazon', 'Loosely Fitted', 'Xbox', 'Mojang Studios', 'The Works', 'Deliveroo', 'Matalan', 'Revella', 'Fat Face', 'Topshop', 'JustEat']",[147508204.0],2023-12-06
189757473.0,103,3995.95,18.99,38.79563106796116,"['Disney', 'Amazon', 'Blizzard', 'PureGym', ""Blackwell's"", 'Tesco', 'Stitch By Stitch', 'Sports Direct', 'Hobby Lobby', 'Five Senses Art', 'Deliveroo', 'Mojang Studios', 'SquareOnix', 'Xbox', 'JustEat']",[187818250.0],2023-12-06
190874125.0,83,1727.61,15.99,20.814578313253012,"['Netflix', 'Blizzard', 'Mojang Studios', 'SquareOnix', 'PureGym', ""Blackwell's"", 'Sports Direct', 'Five Senses Art', 'The Works', 'Revella', 'The Crown', 'CeX', 'Sainsbury', 'Xbox', 'Deliveroo', 'JustEat']",[759096586.0],2023-11-30
191161970.0,153,5797.39,19.99,37.891437908496734,"['PureGym', 'Amazon', 'Disney', 'Xbox', 'Mojang Studios', 'SquareOnix', 'The Works', 'The Crown', 'Gamestation', 'Five Senses Art', 'Tesco', 'Reebok', 'Fat Face', 'Topshop', 'Brilliant Brushes', 'CeX', 'Deliveroo', 'Blizzard', 'JustEat']",[],2023-12-05
191992682.0,105,4835.1,18.99,46.048571428571435,"['Netflix', 'Xbox', 'Blizzard', 'PureGym', 'The Crown', 'Tesco', 'Gamestation', 'Sports Direct', 'Sainsbury Local', 'Topshop', 'CeX', 'Loosely Fitted', 'Coop Local', 'Lloyds Pharmacy', 'Mojang Studios', 'SquareOnix', 'Deliveroo', 'JustEat']",[],2023-11-30
192202372.0,264,19097.2,40.835,72.3378787878788,"['SquareOnix', 'Amazon', 'PureGym', 'Tesco', 'Coffee #1', 'Five Senses Art', 'Sports Direct', 'Loosely Fitted', 'AMAZON', 'Hobby Lobby', 'Coop Local', 'Fat Face', 'Revella', 'Topshop', 'Gamestation', 'Matalan', 'Xbox', 'Blizzard', 'Mojang Studios', 'Etsy', 'Selfridges', 'Boots', 'Wool', 'JustEat', 'Sainsbury']",[791220575.0],2023-12-04
194023154.0,93,3784.44,16.71,40.692903225806454,"['Netflix', 'Disney', ""Blackwell's"", 'Tesco', 'Five Senses Art', 'Gamestation', 'Amazon', 'CeX', 'JustEat', 'Blizzard', 'Mojang Studios', 'Xbox', 'Deliveroo', 'SquareOnix']",[109823535.0],2023-12-04
194745206.0,198,18403.63,50.14,92.94762626262627,"['Halifax', 'Netflix', 'Mojang Studios', 'Xbox', 'PureGym', 'Tesco', 'Sports Direct', 'CeX', 'Amazon', 'Gamestation', 'Fat Face', 'Topshop', 'Revella', 'Matalan', 'Blizzard', 'SquareOnix', 'Deliveroo', 'Coop Local', 'Boots', 'JustEat']",[],2023-12-05
195895574.0,468,15930.81,22.31,34.04019230769231,"['Netflix', 'Amazon', 'Blizzard', 'PureGym', 'Tesco', 'CeX', 'Hobby Lobby', 'Gamestation', 'Sports Direct', 'Etsy', 'Loosely Fitted', 'SquareOnix', 'Xbox', 'Sainsbury', 'Fitted Stitch', 'Selfridges', 'Revella', 'Coop Local', 'Mojang Studios', 'Deliveroo', 'Lloyds Pharmacy', 'Fat Face', 'AMAZON', 'Sainsbury Local', 'Topshop', 'Matalan', 'Boots', 'JustEat', 'Wool']",[],2023-12-06
196289502.0,467,20261.67,18.22,43.38687366167023,"['Halifax', 'Netflix', 'PureGym', 'Mojang Studios', 'SquareOnix', 'Starbucks', 'The Crown', 'The Works', 'Tesco', 'Sports Direct', 'CeX', 'Five Senses Art', 'Stitch By Stitch', 'Gamestation', 'Wool', 'Xbox', 'Hobby Lobby', ""Blackwell's"", 'Fat Face', 'Topshop', 'Blizzard', 'Fitted Stitch', 'Matalan', 'Sainsbury Local', 'Revella', 'Deliveroo', 'AMAZON', 'Loosely Fitted', 'Amazon', 'Sainsbury', 'JustEat', 'Selfridges', 'Craftastic', 'Boots', 'Lloyds Pharmacy', 'Coop Local', 'Etsy']",[],2023-12-06
197050303.0,118,19983.02,40.485,169.34762711864408,"['Blizzard', 'SquareOnix', 'PureGym', 'Netflix', 'Revella', 'Fat Face', 'Topshop', 'Sports Direct', 'Costa Coffee', 'AMAZON', 'Selfridges', 'CeX', 'Xbox', 'Gamestation', 'Loosely Fitted', 'Deliveroo', 'JustEat', 'Mojang Studios']",[681955876.0],2023-12-03
197779140.0,89,3885.55,26.97,43.65786516853933,"['SquareOnix', 'Grand Union BJJ', 'PureGym', 'Netflix', 'Wool', ""Blackwell's"", 'Stitch By Stitch', 'Gamestation', 'Deliveroo', 'Fat Face', 'Topshop', 'Matalan', 'Loosely Fitted', 'Revella', 'JustEat', 'Mojang Studios', 'Xbox', 'Blizzard', 'Tesco', 'Sports Direct', 'CeX']",[],2023-11-30
197865285.0,193,35044.55,38.86,181.5779792746114,"['LBG', 'Netflix', 'Disney', 'Tesco', 'Costa Coffee', 'JD Sports', 'Matalan', 'Etsy', 'Starbucks', 'Revella', 'Deliveroo', 'JustEat', 'Sports Direct', 'Loosely Fitted', 'Coffee #1']",[762896656.0],2023-12-01
198051483.0,173,20844.16,56.4,120.4864739884393,"['Halifax', 'SquareOnix', 'Xbox', 'Netflix', 'Tesco', 'The Crown', 'Gamestation', 'Starbucks', 'Topshop', 'Matalan', 'AMAZON', 'JustEat', 'Blizzard', 'Mojang Studios', 'Fat Face', 'Vision Express', 'Deliveroo']",[891513205.0],2023-12-06
198630866.0,84,5898.83,62.325,70.22416666666666,"['The Works', 'Starbucks', 'Tesco', 'Etsy', 'Coop Local', 'Fat Face', 'Topshop', 'Matalan', 'Deliveroo', 'JustEat', 'Sports Direct', ""Blackwell's""]",[],2023-11-30
198946608.0,248,19950.12,34.165,80.44403225806451,"['PureGym', 'Tesco', ""Blackwell's"", 'The Crown', 'Deliveroo', 'Sports Direct', 'Fat Face', 'Etsy', 'The Works', 'JustEat', 'Revella', 'Fitted Stitch', 'Sainsbury Local', 'Matalan', 'Sainsbury', 'AMAZON', 'Amazon', 'Topshop', 'Boots', 'Lloyds Pharmacy', 'Loosely Fitted', 'Coop Local', 'Selfridges']",[228136274.0],2023-12-06
199016328.0,124,26226.79,52.05,211.50637096774193,"['Halifax', 'Netflix', 'SquareOnix', 'Xbox', 'Gamestation', 'The Works', 'Blizzard', 'Mojang Studios', 'Matalan', 'Topshop', 'Fat Face', 'Revella', 'Deliveroo', 'Loosely Fitted', 'JustEat', 'Lloyds Pharmacy', 'Amazon', 'AMAZON', 'Selfridges', 'Fitted Stitch', 'Coop Local']",[715068825.0],2023-12-03
200080192.0,365,24987.83,29.96,68.45980821917809,"['LBG', 'Grand Union BJJ', 'Netflix', 'Amazon', 'PureGym', 'Tesco', 'The Works', 'Gamestation', ""Blackwell's"", 'Sainsbury', 'Fat Face', 'Deliveroo', 'Sports Direct', 'AMAZON', 'SquareOnix', 'Selfridges', 'Blizzard', 'Xbox', 'JustEat', 'CeX', 'Loosely Fitted', 'Etsy', 'Mojang Studios', 'Lloyds Pharmacy', 'Sainsbury Local', 'Boots', 'Topshop', 'Matalan', 'Coop Local', 'Fitted Stitch', 'Revella']",[],2023-12-06
202320275.0,116,6268.38,20.665,54.03775862068966,"['Netflix', 'Amazon', 'Blizzard', 'PureGym', 'Tesco', 'Sainsbury', 'Gamestation', 'Sainsbury Local', 'SquareOnix', 'JustEat', 'Mojang Studios', 'Xbox', 'Deliveroo']",[],2023-12-05
203466392.0,507,33188.89,34.59,65.4613214990138,"['Halifax', 'Disney', 'Blizzard', 'Amazon', 'Tesco', 'Gamestation', 'Fat Face', 'Topshop', 'Deliveroo', 'Sainsbury', 'Matalan', 'Loosely Fitted', 'Xbox', 'JustEat', 'Revella', 'AMAZON', 'SquareOnix', 'Fitted Stitch', 'Boots', 'Mojang Studios', 'Sainsbury Local', 'Coop Local', 'Etsy', 'Selfridges', 'Lloyds Pharmacy']",[],2023-12-01
204855464.0,171,25974.78,49.99,151.89929824561403,"['Halifax', 'Mojang Studios', 'Netflix', 'PureGym', 'Grand Union BJJ', 'Coffee #1', 'Sainsbury', 'The Works', 'Gamestation', 'Tesco', 'JustEat', 'Hobby Lobby', 'Sports Direct', 'Amazon', 'Topshop', 'SquareOnix', 'Blizzard', 'Starbucks', 'Fat Face', 'Five Senses Art', 'Selfridges', 'Brilliant Brushes', 'Revella', 'Xbox', 'Deliveroo']",[284161641.0],2023-12-04
208381936.0,141,11271.64,18.99,79.94070921985815,"['Halifax', 'Xbox', 'Blizzard', 'PureGym', 'Netflix', 'Amazon', ""Blackwell's"", 'The Crown', 'The Works', 'JustEat', 'Sports Direct', 'CeX', 'Tesco', 'SquareOnix', 'Deliveroo', 'Mojang Studios', 'Topshop', 'Matalan', 'Fat Face', 'Revella']",[],2023-12-01
211493028.0,126,8263.27,50.97,65.58150793650795,"['Netflix', 'Grand Union BJJ', 'SquareOnix', 'Blizzard', 'JustEat', 'Gamestation', 'Xbox', 'Mojang Studios', 'Deliveroo', 'Loosely Fitted', 'Matalan', 'Topshop', 'Fat Face', 'Tesco']",[],2023-12-03
212560376.0,174,9280.37,26.47,53.335459770114944,"['PureGym', 'Disney', 'Amazon', 'The Works', 'Tesco', 'Sports Direct', 'Reebok', 'Etsy', 'Fitted Stitch', 'Matalan', ""Blackwell's"", 'Loosely Fitted', 'Deliveroo', 'Selfridges', 'Topshop', 'Sainsbury', 'Lloyds Pharmacy', 'AMAZON', 'Fat Face', 'Coop Local', 'Boots', 'Sainsbury Local', 'JustEat', 'Revella']",[],2023-12-03
213096759.0,114,7972.44,63.22,69.93368421052631,"['Amazon', 'PureGym', 'Tesco', 'The Works', 'Topshop', 'Sports Direct', 'Sainsbury Local', ""Blackwell's"", 'Coop Local', 'Fat Face', 'Revella', 'Matalan', 'JustEat', 'Deliveroo']",[707563816.0],2023-12-04
213112754.0,471,28181.69,20.69,59.83373673036093,"['Halifax', 'Disney', 'Mojang Studios', 'PureGym', ""Blackwell's"", 'Tesco', 'The Works', 'Coop Local', 'Sports Direct', 'Blizzard', 'Xbox', 'SquareOnix', 'Etsy', 'Fat Face', 'JustEat', 'Loosely Fitted', 'Matalan', 'Lloyds Pharmacy', 'Topshop', 'Sainsbury', 'Amazon', 'Fitted Stitch', 'AMAZON', 'Boots', 'Selfridges', 'Sainsbury Local', 'Deliveroo', 'Revella']",[],2023-12-06
213930646.0,103,4257.43,18.99,41.33427184466019,"['Blizzard', 'Xbox', 'Netflix', 'PureGym', ""Blackwell's"", 'Tesco', 'Sports Direct', 'JD Sports', 'JustEat', 'Fitted Stitch', 'SquareOnix', 'Mojang Studios', 'Deliveroo']",[],2023-12-03
214339619.0,354,24264.16,13.190000000000001,68.54282485875706,"['Halifax', 'Amazon', 'Mojang Studios', 'SquareOnix', 'Tesco', 'Starbucks', 'Gamestation', 'Hobby Lobby', 'Coffee #1', 'Selfridges', 'Fat Face', 'Blizzard', 'Revella', 'Cass Art', 'Five Senses Art', 'Sports Direct', 'The Crown', 'Lloyds Pharmacy', 'Xbox', 'Topshop', 'AMAZON', 'JD Sports', 'Deliveroo']",[],2023-12-06
214765415.0,131,10980.57,79.3,83.82114503816794,"['Disney', 'Netflix', 'Tesco', 'Loosely Fitted', 'Fat Face', 'Topshop', 'Matalan', 'JustEat', 'Sports Direct', 'Deliveroo']",[],2023-11-30
215311171.0,266,14199.48,18.99,53.38150375939849,"['Disney', 'Netflix', 'Blizzard', 'Xbox', 'PureGym', 'Grand Union BJJ', 'The Works', 'The Crown', 'Sports Direct', 'Starbucks', 'Gamestation', 'AMAZON', 'Coffee #1', ""Blackwell's"", 'Matalan', 'Amazon', 'Deliveroo', 'SquareOnix', 'Loosely Fitted', 'Sainsbury Local', 'Selfridges', 'Topshop', 'JustEat', 'Tesco', 'Lloyds Pharmacy', 'Fat Face', 'Mojang Studios', 'Sainsbury', 'Revella', 'Fitted Stitch', 'Etsy', 'Coop Local', 'Boots']","[467207141.0, 791220575.0]",2023-12-04
215404070.0,168,10406.4,24.880000000000003,61.94285714285714,"['PureGym', 'Netflix', 'Amazon', 'Xbox', 'Tesco', 'Sports Direct', 'The Crown', 'Etsy', 'CeX', 'Topshop', 'Revella', 'Fat Face', 'Matalan', 'Mojang Studios', 'SquareOnix', 'Coop Local', 'Blizzard', 'Deliveroo', 'JustEat']",[],2023-12-02
215426302.0,253,23370.23,43.11,92.37245059288537,"['Halifax', 'Xbox', 'Blizzard', ""Blackwell's"", 'Tesco', 'Coop Local', 'Gamestation', 'Fat Face', 'The Crown', 'SquareOnix', 'Revella', 'JustEat', 'AMAZON', 'Selfridges', 'Topshop', 'Matalan', 'Mojang Studios', 'Happy Days Home']",[],2023-12-04
215832575.0,152,21648.53,48.865,142.4245394736842,"['LBG', 'PureGym', 'Amazon', 'Grand Union BJJ', 'Tesco', 'Wool', 'Gamestation', 'Five Senses Art', 'Sports Direct', 'Boots', 'Reebok', 'Blizzard', 'Xbox', 'Fat Face', 'Topshop', 'SquareOnix', 'JustEat', 'Mojang Studios']",[382862215.0],2023-12-01
216285378.0,351,15552.89,36.23,44.310227920227916,"['Amazon', 'Xbox', 'Blizzard', 'SquareOnix', 'PureGym', 'Tesco', 'Sports Direct', 'Revella', 'Gamestation', 'Reebok', 'JustEat', 'Fat Face', 'Mojang Studios', 'Matalan', 'Topshop', 'Deliveroo', 'Sainsbury Local', 'Loosely Fitted', 'Etsy']",[],2023-12-06
216286013.0,139,8542.16,52.03,61.45438848920863,"['SquareOnix', 'Grand Union BJJ', 'Netflix', 'Amazon', 'The Works', 'Gamestation', 'Coop Local', 'Loosely Fitted', 'Matalan', 'Tesco', 'Sports Direct', ""Blackwell's"", 'Xbox', 'Sainsbury Local', 'Mojang Studios', 'Etsy', 'Blizzard', 'Topshop', 'Fat Face', 'Lloyds Pharmacy', 'Mountain Warehouse', 'Selfridges']",[],2023-12-03
217540156.0,119,4974.22,22.55,41.80016806722689,"['Netflix', 'Grand Union BJJ', 'Blizzard', 'SquareOnix', 'PureGym', 'Tesco', 'Five Senses Art', 'Sports Direct', 'Gamestation', 'Xbox', 'Mojang Studios', 'Fat Face', 'Topshop', 'Loosely Fitted', 'Matalan', 'JustEat', 'Deliveroo']",[],2023-12-03
218795010.0,155,19315.64,72.38,124.61703225806451,"['Halifax', 'Amazon', 'Xbox', 'Tesco', 'JustEat', 'Deliveroo', 'Gamestation', 'Blizzard', 'Mojang Studios', 'Fat Face', 'Topshop', 'Matalan', 'SquareOnix', 'Loosely Fitted', 'Starbucks']","[364396689.0, 754978930.0]",2023-12-04
219399150.0,79,1976.04,14.99,25.013164556962025,"['Disney', 'Blizzard', 'SquareOnix', 'PureGym', ""Blackwell's"", 'Sports Direct', 'Tesco', 'Matalan', 'Boots', 'Xbox', 'Mojang Studios', 'JustEat', 'Deliveroo']",[791220575.0],2023-11-30
