Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name,Datetime
01/01/2023,00:00:00,949032480.0,2841.0,2292.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,867679563.0,3592.0,1625.0,,The Crown,2023-01-01 00:00:00
01/01/2023,00:00:00,264550521.0,3264.0,1675.0,,Tesco,2023-01-01 00:00:00
01/01/2023,00:00:00,499410772.0,2324.0,1712.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,600585971.0,2083.0,430.0,499410772.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,930271460.0,3611.0,2300.0,,Lavender Primary,2023-01-01 00:00:00
01/01/2023,00:00:00,537487133.0,1902.0,590.0,930271460.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,475117511.0,3727.0,2000.0,,Fitted Stitch,2023-01-01 00:00:00
01/01/2023,00:00:00,146686559.0,3551.0,1675.0,,North Face,2023-01-01 00:00:00
01/01/2023,00:00:00,564214408.0,2301.0,1675.0,,Rose & Crown,2023-01-01 00:00:00
01/01/2023,00:00:00,213112754.0,4409.0,2870.0,,Pets Corner,2023-01-01 00:00:00
01/01/2023,00:00:00,957821152.0,3595.0,1825.0,,Fat Face,2023-01-01 00:00:00
01/01/2023,00:00:00,300095518.0,2108.0,440.0,957821152.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,898104045.0,2745.1,1620.1,,Starbucks,2023-01-01 00:00:00
01/01/2023,00:00:00,299652176.0,2170.0,650.0,898104045.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,146909202.0,2268.0,1287.0,,Fitted Stitch,2023-01-01 00:00:00
01/01/2023,00:00:00,741269136.0,3881.0,2300.0,,Green Park Academy,2023-01-01 00:00:00
01/01/2023,00:00:00,146909202.0,3538.0,1270.0,741269136.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,951817450.0,4657.0,2708.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,915666111.0,2937.1,1620.1,,Costa Coffee,2023-01-01 00:00:00
01/01/2023,00:00:00,695607232.0,2610.0,650.0,915666111.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,321372947.0,2913.0,1694.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,828532554.0,2265.0,1625.0,,The Crown,2023-01-01 00:00:00
01/01/2023,00:00:00,140893085.0,2531.6,1916.6,,Costa Coffee,2023-01-01 00:00:00
01/01/2023,00:00:00,147474476.0,4202.0,3125.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,538003940.0,3156.0,1250.0,147474476.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,284905540.0,4045.0,2694.0,,Fitted Stitch,2023-01-01 00:00:00
01/01/2023,00:00:00,887853850.0,4231.66,2841.66,,Green Park Academy,2023-01-01 00:00:00
01/01/2023,00:00:00,699139822.0,2702.0,1596.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,860360312.0,2762.5,1842.5,,Pets Corner,2023-01-01 00:00:00
01/01/2023,00:00:00,807098817.0,1871.0,680.0,860360312.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,366550080.0,5689.0,4167.0,,Fat Face,2023-01-01 00:00:00
01/01/2023,00:00:00,758885184.0,3615.0,2300.0,,Lavender Primary,2023-01-01 00:00:00
01/01/2023,00:00:00,331048953.0,1825.0,920.0,758885184.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,138969884.0,2318.0,1596.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,344843570.0,1995.0,640.0,138969884.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,504055745.0,3089.0,1712.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,567499591.0,2347.5,1542.5,,Craftastic,2023-01-01 00:00:00
01/01/2023,00:00:00,856461967.0,2499.0,620.0,567499591.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,478651121.0,3187.0,1675.0,,Tesco,2023-01-01 00:00:00
01/01/2023,00:00:00,722358036.0,2462.0,1675.0,,A Yarn Story,2023-01-01 00:00:00
01/01/2023,00:00:00,128033695.0,2587.1,1620.1,,Costa Coffee,2023-01-01 00:00:00
01/01/2023,00:00:00,628470485.0,3302.0,1675.0,,Selfridges,2023-01-01 00:00:00
01/01/2023,00:00:00,698076160.0,3586.0,1675.0,,North Face,2023-01-01 00:00:00
01/01/2023,00:00:00,467207141.0,2764.0,1660.0,,North Face,2023-01-01 00:00:00
01/01/2023,00:00:00,215311171.0,3450.0,1544.0,,Barbiee Boutique,2023-01-01 00:00:00
01/01/2023,00:00:00,500043411.0,4664.0,3238.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,399538448.0,3599.0,1675.0,,Craftastic,2023-01-01 00:00:00
01/01/2023,00:00:00,189335192.0,3443.5,1842.5,,Pets Corner,2023-01-01 00:00:00
01/01/2023,00:00:00,147508204.0,2338.0,740.0,189335192.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,581655972.0,7531.0,5833.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,586315521.0,3820.0,2970.0,,Craftastic,2023-01-01 00:00:00
01/01/2023,00:00:00,941285623.0,3114.0,1150.0,243148289.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,419084831.0,2556.0,1675.0,,Kings Arms,2023-01-01 00:00:00
01/01/2023,00:00:00,472995101.0,4781.33,3333.33,,Pets Corner,2023-01-01 00:00:00
01/01/2023,00:00:00,970298834.0,2017.0,1330.0,472995101.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,609939116.0,2799.0,1706.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,376271050.0,3758.6,2916.6,,Pets Corner,2023-01-01 00:00:00
01/01/2023,00:00:00,192202372.0,2777.0,1170.0,376271050.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,806358207.0,3750.0,2800.0,,Selfridges,2023-01-01 00:00:00
01/01/2023,00:00:00,494789005.0,2799.92,1738.92,,Lavender Fields,2023-01-01 00:00:00
01/01/2023,00:00:00,819515373.0,3802.0,2021.0,,A Cut Above,2023-01-01 00:00:00
01/01/2023,00:00:00,521611005.0,3097.5,1542.5,,Craftastic,2023-01-01 00:00:00
01/01/2023,00:00:00,675398089.0,1947.8,1243.8,,A Cut Above,2023-01-01 00:00:00
01/01/2023,00:00:00,838415080.0,1698.0,1000.0,675398089.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,893134725.0,3828.0,2300.0,,Lavender Primary,2023-01-01 00:00:00
01/01/2023,00:00:00,920830317.0,4799.0,3168.0,,Fitted Stitch,2023-01-01 00:00:00
01/01/2023,00:00:00,469330905.0,2930.0,1270.0,920830317.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,656812046.0,4241.0,2300.0,,Green Park Academy,2023-01-01 00:00:00
01/01/2023,00:00:00,829914501.0,2497.0,1706.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,960208650.0,3355.0,1950.0,,Barbiee Boutique,2023-01-01 00:00:00
01/01/2023,00:00:00,760704118.0,3938.3,2083.3,,The Crown,2023-01-01 00:00:00
01/01/2023,00:00:00,704517789.0,3354.0,2780.0,,A Yarn Story,2023-01-01 00:00:00
01/01/2023,00:00:00,357651163.0,3097.0,1625.0,,Rose & Crown,2023-01-01 00:00:00
01/01/2023,00:00:00,401293808.0,1192.0,650.0,357651163.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,857754342.0,4783.75,3087.75,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,299871610.0,1334.0,770.0,857754342.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,627622066.0,5080.0,3080.0,,Sunny Care Nursery,2023-01-01 00:00:00
01/01/2023,00:00:00,448004226.0,1495.0,770.0,627622066.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,180616589.0,3206.0,1733.0,,Fat Face,2023-01-01 00:00:00
01/01/2023,00:00:00,520447032.0,3197.0,2694.0,,Fitted Stitch,2023-01-01 00:00:00
01/01/2023,00:00:00,285873880.0,3818.0,1950.0,,A Cut Above,2023-01-01 00:00:00
01/01/2023,00:00:00,855129444.0,3090.1,1620.1,,Starbucks,2023-01-01 00:00:00
01/01/2023,00:00:00,709142813.0,2121.0,410.0,855129444.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,872286364.0,2817.0,1712.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,734161378.0,2538.0,1695.0,,Fat Face,2023-01-01 00:00:00
01/01/2023,00:00:00,691789577.0,2533.0,2021.0,,A Cut Above,2023-01-01 00:00:00
01/01/2023,00:00:00,160166876.0,1515.0,810.0,691789577.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,151968462.0,4693.0,3376.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,570410059.0,3189.0,1675.0,,A Yarn Story,2023-01-01 00:00:00
01/01/2023,00:00:00,834383043.0,3939.0,2021.0,,A Cut Above,2023-01-01 00:00:00
01/01/2023,00:00:00,909676212.0,3648.0,1900.0,,Fitted Stitch,2023-01-01 00:00:00
01/01/2023,00:00:00,229205098.0,4077.0,2509.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,496395938.0,4112.66,2841.66,,Green Park Academy,2023-01-01 00:00:00
01/01/2023,00:00:00,204855464.0,2999.6,1916.6,,Starbucks,2023-01-01 00:00:00
01/01/2023,00:00:00,284161641.0,2538.0,640.0,204855464.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,550644516.0,3182.1,1620.1,,Costa Coffee,2023-01-01 00:00:00
01/01/2023,00:00:00,128030172.0,822.0,280.0,550644516.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,256045540.0,2934.1,1620.1,,Starbucks,2023-01-01 00:00:00
01/01/2023,00:00:00,711140907.0,1224.0,410.0,256045540.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,390747457.0,2763.6,1916.6,,Costa Coffee,2023-01-01 00:00:00
01/01/2023,00:00:00,943829984.0,2879.0,1675.0,,Kings Arms,2023-01-01 00:00:00
01/01/2023,00:00:00,939972497.0,2673.0,1819.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,653667523.0,1476.0,560.0,939972497.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,987229118.0,2687.0,1825.0,,Fitted Stitch,2023-01-01 00:00:00
01/01/2023,00:00:00,535744551.0,3313.0,1750.0,,Starbucks,2023-01-01 00:00:00
01/01/2023,00:00:00,519933553.0,3444.5,1542.5,,Craftastic,2023-01-01 00:00:00
01/01/2023,00:00:00,781554833.0,3058.0,1695.0,,Selfridges,2023-01-01 00:00:00
01/01/2023,00:00:00,296770890.0,2921.92,1737.92,,Lavender Fields,2023-01-01 00:00:00
01/01/2023,00:00:00,358846516.0,4753.0,3080.0,,Green Park Academy,2023-01-01 00:00:00
01/01/2023,00:00:00,909669130.0,1963.0,770.0,358846516.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,245690309.0,3275.0,2708.0,,Premier Finance,2023-01-01 00:00:00
01/01/2023,00:00:00,135937041.0,3622.0,1943.0,,Westport Care Home,2023-01-01 00:00:00
01/01/2023,00:00:00,460463595.0,1792.0,710.0,135937041.0,,2023-01-01 00:00:00
01/01/2023,00:00:00,709608057.0,3976.0,2000.0,,Selfridges,2023-01-01 00:00:00
01/01/2023,00:00:00,821971408.0,2770.0,1675.0,,The Crown,2023-01-01 00:00:00
01/01/2023,00:00:00,851649498.0,4063.0,2999.0,,Fat Face,2023-01-01 00:00:00
03/01/2023,10:02:00,199016328.0,1002.02,20.0,715068825.0,,2023-01-03 10:02:00
03/01/2023,10:05:00,592961759.0,273.1002,960.0,761272540.0,,2023-01-03 10:05:00
03/01/2023,10:06:00,218795010.0,287.93295,40.0,364396689.0,,2023-01-03 10:06:00
03/01/2023,10:07:00,429556122.0,213.92325,310.0,779236304.0,,2023-01-03 10:07:00
03/01/2023,10:14:00,703588001.0,145.34224999999998,560.0,923322792.0,,2023-01-03 10:14:00
03/01/2023,10:26:00,670427480.0,109.53924999999992,700.0,223207876.0,,2023-01-03 10:26:00
03/01/2023,10:46:00,345514953.0,-43.99000000000001,220.0,969804197.0,,2023-01-03 10:46:00
03/01/2023,11:19:00,596328017.0,388.9564499999999,860.0,669503912.0,,2023-01-03 11:19:00
03/01/2023,13:17:00,340321732.0,999.2353,580.0,904154012.0,,2023-01-03 13:17:00
03/01/2023,15:38:00,355733816.0,1278.9829,810.0,678330503.0,,2023-01-03 15:38:00
03/01/2023,15:47:00,868014990.0,524.3227499999999,150.0,152507984.0,,2023-01-03 15:47:00
03/01/2023,17:06:00,315078351.0,1084.04,910.0,701070224.0,,2023-01-03 17:06:00
03/01/2023,17:18:00,672913754.0,1038.1078,250.0,235881534.0,,2023-01-03 17:18:00
03/01/2023,17:23:00,671824917.0,703.7063499999999,30.0,477605170.0,,2023-01-03 17:23:00
03/01/2023,18:00:00,703478110.0,361.36185,530.0,837876918.0,,2023-01-03 18:00:00
03/01/2023,18:17:00,842682241.0,377.9958,510.0,242218612.0,,2023-01-03 18:17:00
03/01/2023,18:18:00,679662108.0,940.11995,760.0,943329213.0,,2023-01-03 18:18:00
03/01/2023,18:43:00,843174694.0,320.5843,730.0,553859802.0,,2023-01-03 18:43:00
03/01/2023,18:48:00,672913754.0,1298.1078,260.0,235881534.0,,2023-01-03 18:48:00
03/01/2023,20:01:00,801500539.0,1043.84615,380.0,713641917.0,,2023-01-03 20:01:00
05/01/2023,07:35:00,130154096.0,1152.08,880.0,799861885.0,,2023-01-05 07:35:00
05/01/2023,07:35:00,596463612.0,1485.58205,1830.0,427909748.0,,2023-01-05 07:35:00
05/01/2023,07:40:00,398429109.0,312.29485,810.0,961077907.0,,2023-01-05 07:40:00
05/01/2023,07:46:00,868014990.0,448.38274999999993,50.0,152507984.0,,2023-01-05 07:46:00
05/01/2023,07:59:00,282102606.0,759.5023,360.0,556631012.0,,2023-01-05 07:59:00
05/01/2023,08:01:00,414454079.0,9.453850000000102,880.0,134847904.0,,2023-01-05 08:01:00
05/01/2023,08:08:00,503575533.0,-81.46325000000002,230.0,500051919.0,,2023-01-05 08:08:00
05/01/2023,08:25:00,551755686.0,646.0957,160.0,646309526.0,,2023-01-05 08:25:00
05/01/2023,08:41:00,285220959.0,421.03,450.0,409370545.0,,2023-01-05 08:41:00
05/01/2023,08:48:00,172084472.0,60.04999999999998,250.0,407574996.0,,2023-01-05 08:48:00
05/01/2023,09:31:00,854513972.0,587.60385,300.0,703537476.0,,2023-01-05 09:31:00
05/01/2023,15:45:00,656781737.0,548.03,540.0,720742759.0,,2023-01-05 15:45:00
05/01/2023,16:10:00,286484726.0,576.67635,700.0,392270893.0,,2023-01-05 16:10:00
05/01/2023,17:11:00,116169597.0,-540.4499,200.0,846550094.0,,2023-01-05 17:11:00
07/01/2023,15:35:00,706301742.0,532.3771999999999,40.0,300290430.0,,2023-01-07 15:35:00
07/01/2023,15:54:00,986774156.0,2916.58,2170.0,187541224.0,,2023-01-07 15:54:00
07/01/2023,16:00:00,769311479.0,-127.94,20.0,683319988.0,,2023-01-07 16:00:00
07/01/2023,16:16:00,444428189.0,-3.3179000000000656,390.0,670102069.0,,2023-01-07 16:16:00
07/01/2023,16:16:00,868014990.0,408.41275,80.0,152507984.0,,2023-01-07 16:16:00
07/01/2023,16:28:00,817294757.0,110.28625,170.0,254018059.0,,2023-01-07 16:28:00
07/01/2023,16:41:00,923322792.0,-890.0207817536373,100.0,703588001.0,,2023-01-07 16:41:00
07/01/2023,18:11:00,122884111.0,686.293,760.0,924045955.0,,2023-01-07 18:11:00
07/01/2023,18:43:00,311467864.0,503.4265499999998,310.0,426466211.0,,2023-01-07 18:43:00
07/01/2023,21:18:00,462962606.0,5.663900000000012,610.0,679943657.0,,2023-01-07 21:18:00
08/01/2023,20:31:00,311467864.0,463.4465499999998,20.0,426466211.0,,2023-01-08 20:31:00
08/01/2023,20:44:00,518474507.0,463.5522,140.0,435313070.0,,2023-01-08 20:44:00
08/01/2023,22:10:00,701070224.0,276.66419999999994,400.0,315078351.0,,2023-01-08 22:10:00
08/01/2023,22:21:00,129018172.0,531.03115,360.0,541639148.0,,2023-01-08 22:21:00
09/01/2023,00:09:00,223207876.0,-12.697349999999972,10.0,670427480.0,,2023-01-09 00:09:00
10/01/2023,19:38:00,518378868.0,753.8340499999999,130.0,691012931.0,,2023-01-10 19:38:00
10/01/2023,19:39:00,639549973.0,-352.4100000000001,680.0,586041848.0,,2023-01-10 19:39:00
10/01/2023,19:54:00,779376323.0,1109.01,330.0,478651121.0,,2023-01-10 19:54:00
10/01/2023,21:02:00,955035930.0,767.01,1130.0,621652856.0,,2023-01-10 21:02:00
11/01/2023,00:45:00,240643705.0,164.56914999999998,310.0,895750759.0,,2023-01-11 00:45:00
11/01/2023,02:45:00,817294757.0,78.32625,90.0,254018059.0,,2023-01-11 02:45:00
11/01/2023,03:31:00,349107386.0,405.20767680543497,160.0,343251213.0,,2023-01-11 03:31:00
11/01/2023,05:45:00,874431242.0,-5.587350000000072,140.0,138609932.0,,2023-01-11 05:45:00
11/01/2023,06:13:00,518474507.0,422.25595,40.0,435313070.0,,2023-01-11 06:13:00
16/01/2023,21:17:00,352899149.0,261.63,410.0,119943495.0,,2023-01-16 21:17:00
16/01/2023,21:20:00,496674181.0,366.5192210454304,70.0,151916463.0,,2023-01-16 21:20:00
16/01/2023,21:21:00,962295212.0,89.69679999999994,830.0,914806976.0,,2023-01-16 21:21:00
16/01/2023,21:26:00,726913482.0,-197.97109852647503,270.0,257633312.0,,2023-01-16 21:26:00
16/01/2023,21:53:00,986267641.0,-390.1938,180.0,423208402.0,,2023-01-16 21:53:00
16/01/2023,23:11:00,333054026.0,-667.95715,520.0,690523499.0,,2023-01-16 23:11:00
17/01/2023,04:20:00,113747882.0,1778.9947499999998,1200.0,633345190.0,,2023-01-17 04:20:00
17/01/2023,05:16:00,448004226.0,1560.3764499999995,700.0,627622066.0,,2023-01-17 05:16:00
21/01/2023,15:04:00,891716230.0,326.8231712933024,520.0,950234174.0,,2023-01-21 15:04:00
21/01/2023,15:29:00,155867488.0,171.92489999999978,100.0,188263947.0,,2023-01-21 15:29:00
21/01/2023,15:50:00,143383029.0,196.82134999999977,670.0,656317661.0,,2023-01-21 15:50:00
21/01/2023,15:53:00,208381936.0,192.04442177825536,340.0,254853117.0,,2023-01-21 15:53:00
21/01/2023,16:19:00,673025413.0,169.78610647997905,380.0,990461108.0,,2023-01-21 16:19:00
24/01/2023,19:49:00,215404070.0,237.96708805612457,640.0,768271776.0,,2023-01-24 19:49:00
24/01/2023,19:52:00,228136274.0,860.505,890.0,198946608.0,,2023-01-24 19:52:00
24/01/2023,19:53:00,668175891.0,465.1411999999997,130.0,833899961.0,,2023-01-24 19:53:00
24/01/2023,19:53:00,534204159.0,1788.3939,1870.0,994214354.0,,2023-01-24 19:53:00
24/01/2023,20:02:00,492058070.0,57.03999999999997,830.0,492215823.0,,2023-01-24 20:02:00
24/01/2023,20:26:00,721393911.0,253.72345746428348,110.0,380228542.0,,2023-01-24 20:26:00
24/01/2023,20:27:00,842682241.0,100.7302,90.0,242218612.0,,2023-01-24 20:27:00
27/01/2023,05:54:00,812012103.0,103.90814999999986,710.0,291580432.0,,2023-01-27 05:54:00
27/01/2023,05:59:00,380911501.0,919.5201499999996,220.0,424927189.0,,2023-01-27 05:59:00
27/01/2023,06:00:00,970298834.0,528.58522279721,160.0,472995101.0,,2023-01-27 06:00:00
27/01/2023,06:07:00,993663752.0,221.21849241039712,90.0,672994751.0,,2023-01-27 06:07:00
27/01/2023,06:46:00,668175891.0,620.6811999999998,250.0,833899961.0,,2023-01-27 06:46:00
27/01/2023,07:01:00,358836279.0,762.5751428075868,430.0,630691258.0,,2023-01-27 07:01:00
27/01/2023,07:01:00,807098817.0,647.2827499999999,450.0,860360312.0,,2023-01-27 07:01:00
27/01/2023,07:47:00,741269136.0,1004.3674499999996,520.0,146909202.0,,2023-01-27 07:47:00
27/01/2023,07:55:00,842682241.0,60.74020000000001,10.0,242218612.0,,2023-01-27 07:55:00
27/01/2023,10:20:00,799453072.0,45.61334999999983,60.0,697140785.0,,2023-01-27 10:20:00
28/01/2023,03:10:00,639420537.0,109.7864000000002,740.0,980500334.0,,2023-01-28 03:10:00
28/01/2023,13:38:00,108931112.0,560.7651999999999,950.0,646840694.0,,2023-01-28 13:38:00
28/01/2023,13:46:00,699313649.0,164.84085085809414,330.0,820142214.0,,2023-01-28 13:46:00
28/01/2023,14:04:00,807098817.0,625.4027499999997,160.0,860360312.0,,2023-01-28 14:04:00
28/01/2023,14:12:00,593378953.0,544.55925,670.0,985188462.0,,2023-01-28 14:12:00
28/01/2023,14:40:00,637649383.0,415.0044499999999,10.0,887156614.0,,2023-01-28 14:40:00
28/01/2023,20:12:00,403383649.0,358.2716197683343,970.0,910730524.0,,2023-01-28 20:12:00
28/01/2023,21:10:00,172084472.0,681.3192784042822,890.0,407574996.0,,2023-01-28 21:10:00
28/01/2023,21:18:00,165098840.0,38.64649058342076,250.0,111137699.0,,2023-01-28 21:18:00
31/01/2023,00:00:00,641764023.0,1225.6882962279965,1675.0,,Sainsbury,2023-01-31 00:00:00
30/01/2023,23:59:00,918772878.0,971.3982215299424,420.0,641764023.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,228136274.0,2193.80775,1542.5,,Hobby Lobby,2023-01-31 00:00:00
31/01/2023,00:00:00,101531259.0,427.43795,1542.5,,Hobbycraft,2023-01-31 00:00:00
31/01/2023,00:00:00,738958551.0,2767.5497,2273.0,,Lloyds Pharmacy,2023-01-31 00:00:00
31/01/2023,00:00:00,822718326.0,2743.2444473719997,3333.0,,Boots,2023-01-31 00:00:00
31/01/2023,00:00:00,581618317.0,1563.3031981267886,1542.5,,Hobby Lobby,2023-01-31 00:00:00
30/01/2023,23:59:00,595800644.0,-219.83454999999992,390.0,581618317.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,647472692.0,4316.9637,4779.0,,University College Hospital,2023-01-31 00:00:00
31/01/2023,00:00:00,166019891.0,2594.3715,2917.0,,LBG,2023-01-31 00:00:00
31/01/2023,00:00:00,195895574.0,2632.398796838208,2021.0,,Head,2023-01-31 00:00:00
31/01/2023,00:00:00,478986718.0,820.7728,2042.0,,CPA,2023-01-31 00:00:00
31/01/2023,00:00:00,627917561.0,2689.65795,2708.0,,CPA,2023-01-31 00:00:00
30/01/2023,23:59:00,609939116.0,871.0530475004767,860.0,627917561.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,995615876.0,1226.0625876771664,1733.0,,Matalan,2023-01-31 00:00:00
31/01/2023,00:00:00,903953091.0,2075.300450515034,1706.0,,Happy Days Home,2023-01-31 00:00:00
31/01/2023,00:00:00,534325901.0,2430.8157054028857,2600.0,,Boots,2023-01-31 00:00:00
31/01/2023,00:00:00,987163717.0,2460.041,2292.0,,CPA,2023-01-31 00:00:00
31/01/2023,00:00:00,996042490.0,3852.482546170776,3750.0,,Lloyds Pharmacy,2023-01-31 00:00:00
30/01/2023,23:59:00,792845450.0,896.8409499999999,1500.0,996042490.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,287480331.0,2577.77425,1596.0,,Happy Days Home,2023-01-31 00:00:00
31/01/2023,00:00:00,834581602.0,1691.32335,2042.0,,CPA,2023-01-31 00:00:00
30/01/2023,23:59:00,444371478.0,1066.6505499999998,510.0,834581602.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,403383649.0,1878.3116197683344,1680.0,,CeX,2023-01-31 00:00:00
31/01/2023,00:00:00,298007503.0,1497.515005394138,1712.0,,Happy Days Home,2023-01-31 00:00:00
31/01/2023,00:00:00,903468956.0,1836.2679,1683.0,,CeX,2023-01-31 00:00:00
31/01/2023,00:00:00,785749304.0,2520.7215,2870.0,,Pets at Home,2023-01-31 00:00:00
31/01/2023,00:00:00,766941757.0,2719.5232,1675.0,,Stitch By Stitch,2023-01-31 00:00:00
31/01/2023,00:00:00,835736339.0,3577.3845,3124.89,,Jollyes,2023-01-31 00:00:00
30/01/2023,23:59:00,175452235.0,-369.4377500000001,1310.0,835736339.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,197050303.0,2144.1071176637315,1675.0,,Sainsbury,2023-01-31 00:00:00
30/01/2023,23:59:00,681955876.0,643.0896999999999,1340.0,197050303.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,556992209.0,2790.5879,3333.0,,Lloyds Pharmacy,2023-01-31 00:00:00
31/01/2023,00:00:00,613729471.0,2876.7502491584905,3333.0,,Lloyds Pharmacy,2023-01-31 00:00:00
31/01/2023,00:00:00,391688371.0,1425.7555776209615,1542.5,,Hobby Lobby,2023-01-31 00:00:00
31/01/2023,00:00:00,348325817.0,4077.0098094196615,4167.0,,Matalan,2023-01-31 00:00:00
31/01/2023,00:00:00,417850087.0,3860.954860927519,3125.0,,CPA,2023-01-31 00:00:00
31/01/2023,00:00:00,623156843.0,2946.0604,2918.0,,University College Hospital,2023-01-31 00:00:00
31/01/2023,00:00:00,653667523.0,2685.6155061208974,1675.0,,Collector Cave,2023-01-31 00:00:00
31/01/2023,00:00:00,639409800.0,4905.8429,5626.0,,LBG,2023-01-31 00:00:00
31/01/2023,00:00:00,873693307.0,3854.0283302606144,3957.0,,LBG,2023-01-31 00:00:00
31/01/2023,00:00:00,572384506.0,4087.464850000001,1683.0,,Collector Cave,2023-01-31 00:00:00
31/01/2023,00:00:00,165691047.0,1386.2732,1842.5,,Pets at Home,2023-01-31 00:00:00
31/01/2023,00:00:00,416060965.0,2736.514195170163,2294.0,,Vision Express,2023-01-31 00:00:00
30/01/2023,23:59:00,248625662.0,1345.497321292895,920.0,416060965.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,477216513.0,1915.97825,1675.0,,Sainsbury,2023-01-31 00:00:00
31/01/2023,00:00:00,336171116.0,1549.2086,2780.0,,Stitch By Stitch,2023-01-31 00:00:00
30/01/2023,23:59:00,973388795.0,1247.3916761636212,1110.0,336171116.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,933491926.0,1499.7861,2021.0,,Head,2023-01-31 00:00:00
31/01/2023,00:00:00,520239952.0,3855.998429337472,3125.0,,CPA,2023-01-31 00:00:00
30/01/2023,23:59:00,385685918.0,1019.8999408415528,2500.0,520239952.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,220183538.0,2964.74385,2970.0,,Hobby Lobby,2023-01-31 00:00:00
30/01/2023,23:59:00,929044080.0,950.6437915056288,740.0,220183538.0,,2023-01-30 23:59:00
31/01/2023,00:00:00,912584712.0,1767.2422788157394,1542.5,,Hobby Lobby,2023-01-31 00:00:00
31/01/2023,00:00:00,572136270.0,1396.2062,1738.92,,Green Park,2023-01-31 00:00:00
31/01/2023,00:00:00,913127700.0,2565.5965020295416,1943.0,,Happy Days Home,2023-01-31 00:00:00
31/01/2023,00:00:00,151278285.0,1476.3671,2000.0,,Matalan,2023-01-31 00:00:00
