,Account No,Hour,DayOfWeek,DayOfMonth,MonthOfYear,Third Party Account No,Third Party Name,Amount,Risk Category
448,117273481.0,9,0,6,2,,coffee#1,5.1,No Risk
449,117273481.0,9,0,8,5,,coffee#1,5.7,No Risk
450,117273481.0,9,0,12,6,,coffee#1,5.8,No Risk
451,117273481.0,9,0,13,3,,coffee#1,5.65,No Risk
452,117273481.0,9,0,21,8,,coffee#1,5.7,No Risk
453,117273481.0,9,0,22,5,,coffee#1,4.95,No Risk
454,117273481.0,9,0,23,10,,starbucks,5.7,No Risk
455,117273481.0,9,0,28,8,,starbucks,5.15,No Risk
456,117273481.0,9,1,4,7,,coffee#1,5.5,No Risk
457,117273481.0,9,1,16,5,,coffee#1,6.15,No Risk
458,117273481.0,9,1,18,7,,coffee#1,5.25,No Risk
459,117273481.0,9,1,21,2,,coffee#1,5.7,No Risk
460,117273481.0,9,1,23,5,,coffee#1,5.05,No Risk
461,117273481.0,9,1,24,10,,coffee#1,7.1,No Risk
462,117273481.0,9,1,27,6,,coffee#1,5.75,No Risk
463,117273481.0,9,2,1,2,,coffee#1,6.1,No Risk
464,117273481.0,9,2,1,11,,coffee#1,4.3,No Risk
465,117273481.0,9,2,2,8,,starbucks,5.7,No Risk
466,117273481.0,9,2,5,4,,coffee#1,6.5,No Risk
467,117273481.0,9,2,7,6,,starbucks,5.65,No Risk
468,117273481.0,9,2,8,3,,coffee#1,5.5,No Risk
469,117273481.0,9,2,8,11,,coffee#1,5.7,No Risk
470,117273481.0,9,2,9,8,,starbucks,5.65,No Risk
471,117273481.0,9,2,13,9,,coffee#1,6.2,No Risk
472,117273481.0,9,2,17,5,,coffee#1,5.8,No Risk
473,117273481.0,9,2,18,10,,coffee#1,5.7,No Risk
474,117273481.0,9,2,22,2,,coffee#1,5.5,No Risk
475,117273481.0,9,2,25,10,,coffee#1,7.1,No Risk
476,117273481.0,9,2,31,5,,coffee#1,4.7,No Risk
477,117273481.0,9,3,10,8,,coffee#1,6.8,No Risk
478,117273481.0,9,3,14,9,,coffee#1,6.8,No Risk
479,117273481.0,9,3,14,9,,tesco,88.3,No Risk
480,117273481.0,9,3,15,6,,coffee#1,5.4,No Risk
481,117273481.0,9,3,23,11,,starbucks,5.5,No Risk
482,117273481.0,9,4,1,12,,coffee#1,5.3,No Risk
483,117273481.0,9,4,2,6,,coffee#1,6.45,No Risk
484,117273481.0,9,4,4,8,,coffee#1,5.5,No Risk
485,117273481.0,9,4,6,10,,coffee#1,5.5,No Risk
486,117273481.0,9,4,17,2,,starbucks,6.5,No Risk
487,117273481.0,9,4,23,6,,coffee#1,5.5,No Risk
488,117273481.0,9,4,27,10,,coffee#1,5.3,No Risk
489,117273481.0,9,5,6,5,,brilliantbrushes,17.97,No Risk
490,117273481.0,9,5,8,4,,brilliantbrushes,1.99,No Risk
491,117273481.0,9,5,8,7,,theworks,39.95,No Risk
492,117273481.0,9,5,19,8,,topshop,63.0,No Risk
493,117273481.0,9,6,6,8,,topshop,93.77,No Risk
494,117273481.0,9,6,11,6,,theworks,16.98,No Risk
495,117273481.0,9,6,30,4,,topshop,63.38,No Risk
496,117273481.0,10,5,1,7,,brilliantbrushes,49.99,No Risk
497,117273481.0,10,5,21,10,,theworks,28.95,No Risk
498,117273481.0,10,6,5,2,,theworks,39.96,No Risk
499,117273481.0,10,6,6,8,,matalan,13.29,No Risk
500,117273481.0,10,6,20,8,,brilliantbrushes,6.99,No Risk
501,117273481.0,10,6,23,7,,reebok,174.98,No Risk
502,117273481.0,11,6,6,8,,fatface,81.19,No Risk
503,117273481.0,11,6,19,2,,fatface,3.74,No Risk
504,117273481.0,11,6,19,2,,topshop,7.49,No Risk
505,117273481.0,12,5,11,3,,matalan,18.75,No Risk
506,117273481.0,12,5,19,8,,looselyfitted,81.89,No Risk
507,117273481.0,13,6,29,10,,matalan,69.3,No Risk
508,117273481.0,14,6,29,10,,matalan,105.69,No Risk
509,117273481.0,14,6,30,4,,matalan,34.48,No Risk
510,117273481.0,15,6,5,11,,matalan,39.77,No Risk
511,117273481.0,17,0,11,9,,theworks,11.98,No Risk
512,117273481.0,17,0,14,8,,fivesensesart,14.99,No Risk
513,117273481.0,17,1,7,11,,brilliantbrushes,18.97,No Risk
514,117273481.0,17,1,7,11,,theworks,6.99,No Risk
515,117273481.0,17,1,15,8,,theworks,15.98,No Risk
516,117273481.0,17,1,21,3,,theworks,6.99,No Risk
517,117273481.0,17,1,26,9,,fatface,35.0,No Risk
518,117273481.0,17,1,31,10,,brilliantbrushes,49.99,No Risk
519,117273481.0,17,2,1,3,,fivesensesart,69.98,No Risk
520,117273481.0,17,2,29,3,,fivesensesart,15.98,No Risk
521,117273481.0,17,3,9,11,,lloydspharmacy,9.9,No Risk
522,117273481.0,17,3,11,5,,theworks,22.97,No Risk
523,117273481.0,17,4,27,10,,theworks,16.98,No Risk
524,117273481.0,17,6,29,10,,topshop,43.37,No Risk
525,117273481.0,17,6,30,4,,topshop,64.12,No Risk
526,117273481.0,18,0,7,8,,hobbylobby,9.99,No Risk
527,117273481.0,18,1,5,9,,cooplocal,1.15,No Risk
528,117273481.0,18,1,6,6,,hobbylobby,12.98,No Risk
529,117273481.0,18,2,5,7,,hobbylobby,16.49,No Risk
530,117273481.0,18,2,6,9,,looselyfitted,8.39,No Risk
531,117273481.0,18,2,6,9,,topshop,126.7,No Risk
532,117273481.0,18,3,27,4,,hobbylobby,29.99,No Risk
533,117273481.0,18,4,29,9,,hobbylobby,12.98,No Risk
534,117273481.0,18,6,19,2,,revella,32.61,No Risk
535,117273481.0,18,6,30,4,,matalan,22.12,No Risk
536,117273481.0,19,1,4,7,,sainsbury,236.98,High Risk
537,117273481.0,19,2,26,4,,tesco,56.11,No Risk
538,117273481.0,19,4,1,12,,sainsbury,180.4,High Risk
539,117273481.0,19,4,14,4,,revella,6.74,No Risk
540,117273481.0,20,1,7,3,,boots,13.29,No Risk
541,117273481.0,20,4,20,10,,amazon,24.96,No Risk
542,117273481.0,21,3,20,4,,sainsbury,97.41,No Risk
543,117308635.0,2,6,30,7,,deliveroo,33.28,Low Risk
544,117308635.0,4,2,22,11,,justeat,19.08,No Risk
545,117308635.0,4,3,19,10,,amazon,21.95,No Risk
546,117308635.0,4,4,24,3,,etsy,12.11,No Risk
547,117308635.0,9,0,7,8,,theworks,16.04,No Risk
548,117308635.0,9,0,27,2,,stitchbystitch,18.04,No Risk
549,117308635.0,9,3,21,9,,tesco,49.96,No Risk
550,117308635.0,10,4,27,10,,stitchbystitch,17.57,No Risk
551,117308635.0,11,2,20,9,,theworks,10.03,No Risk
552,117308635.0,11,2,28,6,,etsy,32.65,No Risk
553,117308635.0,11,3,21,9,,revella,4.51,No Risk
554,117308635.0,12,0,21,8,,sportsdirect,58.21,No Risk
555,117308635.0,12,1,28,11,,selfridges,43.37,No Risk
556,117308635.0,12,2,12,7,,tesco,149.33,No Risk
557,117308635.0,12,2,13,9,,boots,9.39,No Risk
558,117308635.0,12,3,2,2,,sportsdirect,35.07,No Risk
559,117308635.0,12,5,28,1,,blackwell's,34.02,No Risk
560,117308635.0,12,5,28,1,,sportsdirect,10.01,No Risk
561,117308635.0,13,3,5,10,,sportsdirect,25.1,No Risk
562,117308635.0,13,3,25,5,,tesco,67.94,No Risk
563,117308635.0,13,6,1,1,,blackwell's,4.99,No Risk
564,117308635.0,14,6,26,11,,sportsdirect,69.28,No Risk
565,117308635.0,15,0,4,12,,sportsdirect,67.26,No Risk
566,117308635.0,15,2,8,2,,sportsdirect,163.32,No Risk
567,117308635.0,15,2,28,6,,topshop,154.69,No Risk
568,117308635.0,16,2,19,4,,stitchbystitch,10.02,No Risk
569,117308635.0,16,3,6,7,,cooplocal,2.63,No Risk
570,117308635.0,16,4,29,9,,sportsdirect,85.33,No Risk
571,117308635.0,17,1,29,8,,tesco,86.67,No Risk
572,117308635.0,17,4,28,7,,tesco,87.91,No Risk
573,119943495.0,8,0,10,4,,tesco,103.82,No Risk
574,119943495.0,8,1,28,2,,tesco,139.49,No Risk
575,119943495.0,8,2,5,4,,tesco,87.04,No Risk
576,119943495.0,8,2,7,6,,tesco,36.49,No Risk
577,119943495.0,8,4,9,6,,tesco,39.44,No Risk
578,119943495.0,9,0,26,6,,tesco,85.88,No Risk
579,119943495.0,9,0,30,10,,tesco,91.95,No Risk
580,119943495.0,9,4,10,2,,tesco,110.36,No Risk
581,119943495.0,12,0,13,2,,justeat,39.35,No Risk
582,119943495.0,12,4,17,2,,tesco,126.96,No Risk
583,119943495.0,12,4,23,6,,tesco,45.87,No Risk
584,119943495.0,13,0,7,8,,tesco,107.37,No Risk
585,119943495.0,13,0,23,10,,tesco,66.95,No Risk
586,119943495.0,13,4,12,5,,tesco,95.42,No Risk
587,119943495.0,13,4,20,1,,deliveroo,42.55,No Risk
588,119943495.0,13,6,20,8,,tesco,110.58,No Risk
589,119943495.0,14,5,12,8,,tesco,143.98,No Risk
590,119943495.0,14,6,5,11,,tesco,71.66,No Risk
591,119943495.0,15,0,9,1,,tesco,98.21,No Risk
592,119943495.0,17,4,6,1,,blackwell's,5.99,No Risk
593,119943495.0,18,1,29,8,,deliveroo,34.18,No Risk
594,119943495.0,18,4,24,2,,tesco,43.41,No Risk
595,119943495.0,19,4,2,6,,tesco,85.9,No Risk
596,119943495.0,20,4,10,11,,tesco,39.53,No Risk
597,119993184.0,0,6,19,3,,deliveroo,31.73,No Risk
598,119993184.0,2,6,5,2,,amazon,9.61,No Risk
599,119993184.0,4,5,18,2,,fittedstitch,0.45,No Risk
600,119993184.0,8,0,13,11,,tesco,33.86,No Risk
601,119993184.0,8,1,19,9,,deliveroo,19.0,No Risk
602,119993184.0,8,3,1,6,,tesco,58.83,No Risk
603,119993184.0,9,2,14,6,,tesco,24.52,No Risk
604,119993184.0,9,2,21,6,,tesco,70.58,No Risk
605,119993184.0,13,3,26,1,,matalan,109.0,No Risk
606,119993184.0,15,6,23,7,,tesco,32.5,No Risk
607,119993184.0,17,3,26,1,,matalan,141.5,No Risk
608,119993184.0,18,1,17,10,,tesco,1.12,No Risk
609,119993184.0,18,3,20,7,,tesco,53.85,No Risk
610,119993184.0,18,4,24,2,,tesco,69.39,No Risk
611,119993184.0,19,4,31,3,,tesco,57.97,No Risk
612,119993184.0,20,2,29,11,,tesco,28.46,Low Risk
613,120634201.0,3,0,9,10,,deliveroo,15.99,No Risk
614,120634201.0,4,5,18,11,,justeat,22.49,No Risk
615,120634201.0,4,5,21,10,,justeat,20.5,No Risk
616,120634201.0,5,0,23,10,,justeat,24.15,No Risk
617,120634201.0,5,1,10,10,,deliveroo,14.19,No Risk
618,120634201.0,5,6,26,11,,deliveroo,23.94,No Risk
619,120634201.0,6,4,1,12,,justeat,13.38,No Risk
620,120634201.0,6,4,3,11,,justeat,19.89,No Risk
621,120634201.0,7,1,14,11,,sainsburylocal,62.64,No Risk
622,120634201.0,8,0,3,4,,tesco,41.04,No Risk
623,120634201.0,8,2,22,11,,topshop,26.18,No Risk
624,120634201.0,8,4,11,8,,tesco,92.61,No Risk
625,120634201.0,8,6,15,10,,justeat,24.23,No Risk
626,120634201.0,9,5,26,8,,tesco,78.88,No Risk
627,120634201.0,10,0,8,5,,tesco,82.33,No Risk
628,120634201.0,11,1,24,10,,stitchbystitch,17.57,No Risk
629,120634201.0,12,0,25,9,,fatface,181.3,No Risk
630,120634201.0,12,1,1,8,,stitchbystitch,9.95,No Risk
631,120634201.0,13,0,23,1,,tesco,23.28,No Risk
632,120634201.0,13,0,25,9,,fatface,76.3,No Risk
633,120634201.0,13,1,5,9,,deliveroo,20.0,No Risk
634,120634201.0,13,1,18,7,,tesco,119.6,No Risk
635,120634201.0,13,1,28,2,,topshop,185.5,No Risk
636,120634201.0,14,0,25,9,,topshop,219.8,No Risk
637,120634201.0,14,0,28,8,,fatface,277.9,No Risk
638,120634201.0,15,0,6,11,,blackwell's,7.03,No Risk
639,120634201.0,15,0,9,10,,stitchbystitch,15.01,No Risk
640,120634201.0,15,0,25,9,,topshop,280.7,Medium Risk
641,120634201.0,17,1,26,9,,stitchbystitch,40.0,No Risk
642,120634201.0,17,2,22,2,,tesco,70.56,No Risk
643,120634201.0,17,5,6,5,,stitchbystitch,24.0,No Risk
644,120634201.0,17,6,3,9,,theworks,29.98,No Risk
645,120634201.0,17,6,11,6,,theworks,23.96,No Risk
646,120634201.0,17,6,15,10,,theworks,7.01,No Risk
647,120634201.0,18,0,7,8,,tesco,41.02,No Risk
648,120634201.0,18,2,8,11,,hobbylobby,21.06,No Risk
649,120634201.0,18,2,22,3,,tesco,41.59,No Risk
650,120634201.0,18,3,13,7,,tesco,83.48,No Risk
651,120634201.0,18,4,31,3,,tesco,23.78,No Risk
652,120634201.0,18,5,21,1,,justeat,8.64,No Risk
653,120634201.0,18,6,22,10,,justeat,21.23,No Risk
654,120634201.0,19,1,12,9,,tesco,69.65,No Risk
655,120634201.0,19,2,23,8,,tesco,33.43,No Risk
656,120634201.0,19,5,25,3,,tesco,68.84,No Risk
657,120634201.0,20,2,1,2,,tesco,81.04,Low Risk
658,121113546.0,5,1,14,2,,amazon,7.06,No Risk
659,121113546.0,8,0,19,6,,tesco,44.2,No Risk
660,121113546.0,8,1,15,8,,tesco,121.97,No Risk
661,121113546.0,9,0,2,10,,tesco,110.44,No Risk
662,121113546.0,9,0,23,1,,sportsdirect,35.98,No Risk
663,121113546.0,9,5,1,4,,sportsdirect,12.99,No Risk
664,121113546.0,10,6,25,6,,tesco,127.11,No Risk
665,121113546.0,11,2,1,3,,sportsdirect,99.99,No Risk
666,121113546.0,13,5,2,12,,revella,156.8,No Risk
667,121113546.0,13,6,27,8,,tesco,101.47,No Risk
668,121113546.0,16,3,2,2,,sportsdirect,61.97,No Risk
669,121113546.0,16,5,1,4,,sportsdirect,144.98,No Risk
670,121113546.0,18,3,9,2,,topshop,170.8,No Risk
671,121858569.0,9,5,30,9,,reebok,9.99,No Risk
672,121858569.0,11,5,10,6,,reebok,12.99,No Risk
673,121858569.0,11,6,27,8,,matalan,117.5,No Risk
674,121858569.0,12,6,21,5,,reebok,99.99,No Risk
675,121858569.0,12,6,27,8,,matalan,140.0,No Risk
676,121858569.0,13,5,15,4,,topshop,164.0,No Risk
677,121858569.0,14,5,3,6,,reebok,31.99,No Risk
678,121858569.0,14,5,15,4,,topshop,144.5,No Risk
679,121858569.0,14,6,27,8,,topshop,42.0,No Risk
680,121858569.0,16,6,2,7,,matalan,94.0,No Risk
681,121858569.0,16,6,27,8,,topshop,193.5,No Risk
682,121858569.0,17,3,9,11,,matalan,123.0,No Risk
683,121858569.0,17,5,15,4,,topshop,153.0,No Risk
684,121858569.0,17,6,27,8,,matalan,153.0,No Risk
685,121858569.0,18,1,15,8,,deliveroo,39.97,No Risk
686,121858569.0,18,2,13,9,,tesco,68.23,No Risk
687,121858569.0,18,3,16,2,,matalan,205.0,No Risk
688,121858569.0,19,2,1,3,,tesco,108.45,No Risk
689,121858569.0,19,4,22,9,,deliveroo,30.22,No Risk
690,121858569.0,19,4,31,3,,tesco,99.29,No Risk
691,121858569.0,20,3,20,4,,tesco,116.57,No Risk
692,122884111.0,8,4,21,7,,tesco,21.2,No Risk
693,122884111.0,8,5,9,9,,tesco,61.9,No Risk
694,122884111.0,8,5,11,3,,tesco,95.9,No Risk
695,122884111.0,9,3,9,2,,tesco,142.52,No Risk
696,122884111.0,9,5,19,8,,tesco,14.38,No Risk
697,122884111.0,9,5,20,5,,theworks,4.99,No Risk
698,122884111.0,9,5,25,11,,tesco,26.68,No Risk
699,122884111.0,10,5,4,3,,tesco,37.85,No Risk
700,122884111.0,10,5,21,1,,sportsdirect,46.98,No Risk
701,122884111.0,10,6,26,2,,sportsdirect,12.99,No Risk
702,122884111.0,10,6,26,2,,theworks,37.95,No Risk
703,122884111.0,11,6,30,4,,topshop,93.0,No Risk
704,122884111.0,13,6,14,5,,sportsdirect,61.98,No Risk
705,122884111.0,13,6,30,4,,topshop,76.12,No Risk
706,122884111.0,16,5,20,5,,sportsdirect,64.99,No Risk
707,122884111.0,17,4,6,1,,sportsdirect,67.98,No Risk
708,122884111.0,18,1,5,9,,tesco,22.71,No Risk
709,122884111.0,18,2,20,9,,tesco,57.69,No Risk
710,122884111.0,18,2,27,9,,tesco,41.66,No Risk
711,122884111.0,20,4,6,1,,tesco,114.17,Medium Risk
712,124102251.0,4,6,26,11,,boots,14.78,No Risk
713,124102251.0,5,2,13,9,,lloydspharmacy,19.85,No Risk
714,124102251.0,5,5,11,11,,etsy,68.13,No Risk
715,124102251.0,6,0,22,5,,sainsburylocal,32.64,No Risk
716,124102251.0,6,5,9,9,,boots,3.29,No Risk
717,124102251.0,6,5,23,9,,lloydspharmacy,1.23,No Risk
718,124102251.0,6,5,29,7,,lloydspharmacy,17.85,No Risk
719,124102251.0,7,3,2,11,,selfridges,28.38,No Risk
720,124102251.0,7,3,7,9,,etsy,25.37,No Risk
721,124102251.0,7,5,4,11,,selfridges,1.87,No Risk
722,124102251.0,8,1,10,10,,amazon,29.08,No Risk
723,124102251.0,8,2,8,11,,tesco,59.18,No Risk
724,124102251.0,8,2,14,6,,tesco,86.25,No Risk
725,124102251.0,8,4,7,7,,tesco,26.29,No Risk
726,124102251.0,9,0,3,7,,starbucks,5.6,No Risk
727,124102251.0,9,0,13,2,,starbucks,7.5,No Risk
728,124102251.0,9,0,15,5,,starbucks,6.05,No Risk
729,124102251.0,9,1,27,6,,starbucks,5.6,No Risk
730,124102251.0,9,3,9,2,,starbucks,6.2,No Risk
731,124102251.0,9,3,19,10,,starbucks,6.15,No Risk
732,124102251.0,9,3,27,4,,starbucks,5.35,No Risk
733,124102251.0,9,5,11,2,,sportsdirect,49.99,No Risk
734,124102251.0,10,5,14,10,,sportsdirect,125.97,No Risk
735,124102251.0,10,6,5,3,,sportsdirect,65.99,No Risk
736,124102251.0,11,6,9,7,,sportsdirect,63.99,No Risk
737,124102251.0,11,6,26,11,,sportsdirect,95.08,No Risk
738,124102251.0,13,6,9,7,,tesco,94.22,No Risk
739,124102251.0,13,6,26,11,,tesco,89.84,No Risk
740,124102251.0,13,6,30,7,,revella,137.2,No Risk
741,124102251.0,15,6,5,2,,amazon,1.55,No Risk
742,124102251.0,16,5,10,6,,tesco,40.26,No Risk
743,124102251.0,16,5,11,2,,tesco,83.73,No Risk
744,124102251.0,17,0,7,8,,stitchbystitch,15.96,No Risk
745,124102251.0,17,0,26,6,,sportsdirect,31.99,No Risk
746,124102251.0,17,1,5,9,,sportsdirect,29.99,No Risk
747,124102251.0,17,1,22,8,,stitchbystitch,19.95,No Risk
748,124102251.0,17,1,29,8,,fatface,84.0,No Risk
749,124102251.0,17,3,5,10,,fatface,353.5,High Risk
750,124102251.0,17,3,19,1,,sportsdirect,76.98,No Risk
751,124102251.0,17,3,23,3,,revella,145.6,No Risk
752,124102251.0,17,5,12,8,,revella,3.27,No Risk
753,124102251.0,17,5,13,5,,blackwell's,27.96,No Risk
754,124102251.0,18,0,20,3,,tesco,67.97,No Risk
755,124102251.0,18,0,26,6,,deliveroo,11.24,No Risk
756,124102251.0,18,1,27,6,,revella,164.5,No Risk
757,124102251.0,18,2,26,4,,cooplocal,13.95,No Risk
758,124102251.0,18,2,30,8,,fittedstitch,44.94,No Risk
759,124102251.0,18,3,23,3,,fatface,265.3,Medium Risk
760,124102251.0,18,4,6,10,,amazon,19.8,No Risk
761,124102251.0,18,4,12,5,,matalan,217.7,No Risk
762,124102251.0,18,4,27,10,,tesco,80.39,No Risk
763,124102251.0,18,5,27,5,,hobbylobby,13.93,No Risk
764,124102251.0,19,0,13,3,,topshop,6.61,No Risk
765,124102251.0,19,3,2,11,,tesco,71.6,No Risk
766,124102251.0,19,3,31,8,,revella,39.66,No Risk
767,124102251.0,19,4,10,11,,fatface,5.51,No Risk
768,124102251.0,19,5,4,2,,tesco,95.84,No Risk
769,124102251.0,20,0,9,10,,etsy,10.85,No Risk
770,124125096.0,5,4,20,10,,deliveroo,21.09,Low Risk
771,124125096.0,6,2,25,1,,justeat,28.65,No Risk
772,124125096.0,8,5,11,11,,tesco,125.11,No Risk
773,124125096.0,8,5,21,10,,tesco,113.79,No Risk
774,124125096.0,8,5,25,11,,tesco,162.29,Medium Risk
775,124125096.0,10,6,15,1,,stitchbystitch,44.95,No Risk
776,124125096.0,11,5,3,6,,stitchbystitch,22.0,No Risk
777,124125096.0,13,5,2,12,,tesco,94.1,No Risk
778,124125096.0,13,5,5,8,,hobbylobby,22.0,No Risk
779,124125096.0,13,6,6,8,,sportsdirect,66.98,No Risk
780,124125096.0,13,6,26,3,,matalan,337.5,High Risk
781,124125096.0,14,6,7,5,,wool,14.97,No Risk
782,124125096.0,17,2,21,6,,tesco,132.97,No Risk
783,124125096.0,17,3,15,6,,tesco,90.05,No Risk
784,124125096.0,18,0,13,2,,justeat,23.08,No Risk
785,124125096.0,18,0,29,5,,tesco,116.21,No Risk
786,124125096.0,18,1,11,7,,tesco,146.91,No Risk
787,124125096.0,18,2,24,5,,tesco,105.99,No Risk
788,124125096.0,19,0,13,3,,tesco,38.88,No Risk
789,124125096.0,19,1,14,2,,tesco,67.01,No Risk
790,124125096.0,19,3,26,1,,tesco,39.44,No Risk
791,124125096.0,20,4,10,3,,tesco,49.62,No Risk
792,124377686.0,3,5,27,5,,deliveroo,25.78,Low Risk
793,124377686.0,5,4,13,1,,justeat,37.38,No Risk
794,124377686.0,8,2,5,4,,tesco,102.26,No Risk
795,124377686.0,8,3,1,6,,tesco,72.96,No Risk
796,124377686.0,8,5,2,9,,tesco,50.64,No Risk
797,124377686.0,8,5,18,11,,tesco,42.34,No Risk
798,124377686.0,9,4,6,1,,fivesensesart,12.98,No Risk
799,124377686.0,12,0,17,7,,tesco,15.43,No Risk
800,124377686.0,12,5,25,3,,deliveroo,45.79,No Risk
801,126929801.0,6,3,5,10,,fittedstitch,1.82,Low Risk
802,126929801.0,7,5,14,1,,deliveroo,23.94,No Risk
803,126929801.0,7,5,26,8,,sainsburylocal,56.54,No Risk
804,126929801.0,8,6,1,10,,selfridges,54.18,No Risk
805,126929801.0,10,5,14,1,,sportsdirect,71.99,No Risk
806,126929801.0,11,5,11,2,,matalan,220.46,No Risk
807,126929801.0,11,5,11,2,,sportsdirect,44.98,No Risk
808,126929801.0,12,5,11,2,,revella,47.59,No Risk
809,126929801.0,12,5,26,8,,fatface,325.49,No Risk
810,126929801.0,12,5,26,8,,topshop,257.57,No Risk
811,126929801.0,13,5,26,8,,topshop,197.39,No Risk
812,126929801.0,16,0,2,1,,tesco,125.72,No Risk
813,126929801.0,16,0,8,5,,sportsdirect,99.99,No Risk
814,126929801.0,16,0,12,6,,sportsdirect,111.97,No Risk
815,126929801.0,16,0,13,3,,sportsdirect,105.0,No Risk
816,126929801.0,16,0,31,7,,blackwell's,64.91,No Risk
817,126929801.0,16,1,12,9,,sportsdirect,47.0,No Risk
818,126929801.0,16,1,20,6,,sportsdirect,54.98,No Risk
819,126929801.0,16,2,4,1,,blackwell's,57.91,No Risk
820,126929801.0,16,3,30,3,,blackwell's,59.92,No Risk
821,126929801.0,16,4,3,11,,sportsdirect,22.0,No Risk
822,126929801.0,17,0,8,5,,tesco,96.7,No Risk
823,126929801.0,17,0,13,3,,fatface,200.86,No Risk
824,126929801.0,17,1,7,3,,sportsdirect,84.98,No Risk
825,126929801.0,17,2,4,1,,gamestation,49.99,No Risk
826,126929801.0,17,2,19,4,,sportsdirect,49.99,No Risk
827,126929801.0,17,3,1,6,,wool,104.5,No Risk
828,126929801.0,17,3,7,9,,sportsdirect,74.99,No Risk
829,126929801.0,17,4,18,8,,tesco,84.78,No Risk
830,126929801.0,18,0,10,4,,hobbylobby,135.83,No Risk
831,126929801.0,19,1,17,1,,tesco,33.08,No Risk
832,126929801.0,19,4,9,6,,looselyfitted,3.59,No Risk
833,127809299.0,6,0,31,7,,sainsbury,15.66,No Risk
834,127809299.0,8,2,19,4,,tesco,56.6,No Risk
835,127809299.0,8,2,24,5,,tesco,75.91,No Risk
836,127809299.0,8,3,22,6,,tesco,17.96,No Risk
837,127809299.0,8,3,26,10,,tesco,42.87,No Risk
838,127809299.0,8,3,31,8,,tesco,39.06,No Risk
839,127809299.0,9,0,31,7,,sportsdirect,179.97,No Risk
840,127809299.0,9,1,30,5,,tesco,68.55,No Risk
841,127809299.0,9,1,31,10,,sportsdirect,127.99,No Risk
842,127809299.0,9,2,4,1,,tesco,68.41,No Risk
843,127809299.0,9,2,27,9,,sportsdirect,62.98,No Risk
844,127809299.0,9,4,6,1,,topshop,138.0,No Risk
845,127809299.0,10,2,11,10,,sportsdirect,35.0,No Risk
846,127809299.0,10,2,17,5,,sportsdirect,60.0,No Risk
847,127809299.0,10,3,13,7,,revella,55.88,No Risk
848,127809299.0,10,4,5,5,,sportsdirect,49.99,No Risk
849,127809299.0,10,6,24,9,,tesco,11.53,No Risk
850,127809299.0,11,1,21,11,,fatface,40.88,No Risk
851,127809299.0,11,3,13,7,,fatface,170.25,No Risk
852,127809299.0,12,1,21,11,,tesco,37.05,No Risk
853,127809299.0,12,1,28,3,,tesco,19.53,No Risk
854,127809299.0,12,3,8,6,,tesco,75.15,No Risk
855,127809299.0,12,6,5,2,,topshop,134.25,No Risk
856,127809299.0,12,6,19,2,,tesco,90.05,No Risk
857,127809299.0,13,1,31,1,,tesco,53.45,No Risk
858,127809299.0,13,4,6,1,,fatface,93.38,No Risk
859,127809299.0,15,1,3,10,,revella,84.0,No Risk
860,127809299.0,17,1,3,10,,topshop,78.75,No Risk
861,127809299.0,18,1,3,10,,matalan,52.5,No Risk
862,127809299.0,20,0,7,8,,tesco,33.52,No Risk
863,127809299.0,20,1,3,1,,looselyfitted,22.65,Low Risk
864,128030172.0,4,4,24,11,,deliveroo,26.94,Low Risk
865,128030172.0,8,2,5,4,,sainsbury,62.96,No Risk
866,128030172.0,8,4,28,7,,sainsbury,180.93,High Risk
867,128030172.0,8,5,2,12,,sainsbury,120.04,Medium Risk
868,128030172.0,9,0,13,3,,sainsbury,40.88,No Risk
869,128030172.0,9,1,30,5,,sainsbury,63.74,No Risk
870,128030172.0,9,2,3,5,,sainsbury,45.43,No Risk
871,128030172.0,9,4,13,1,,sainsbury,140.91,No Risk
872,128030172.0,9,5,28,1,,sainsbury,142.06,High Risk
873,128030172.0,10,4,6,1,,theworks,61.91,No Risk
874,128030172.0,10,6,1,1,,theworks,53.93,No Risk
875,128030172.0,10,6,2,7,,sainsbury,110.48,No Risk
876,128030172.0,12,0,19,6,,sainsbury,107.99,No Risk
877,128030172.0,13,0,2,1,,sainsbury,45.85,Low Risk
878,128030172.0,13,1,14,11,,sainsbury,134.38,No Risk
879,128030172.0,17,3,5,1,,thecrown,7.5,No Risk
880,128030172.0,18,2,9,8,,sainsbury,85.96,No Risk
881,128033695.0,3,1,19,9,,selfridges,16.29,No Risk
882,128033695.0,3,4,24,11,,justeat,25.48,No Risk
883,128033695.0,4,0,5,6,,looselyfitted,36.6,No Risk
884,128033695.0,4,1,26,9,,justeat,27.15,No Risk
885,128033695.0,4,2,16,8,,topshop,11.19,No Risk
886,128033695.0,4,3,15,6,,selfridges,40.82,No Risk
887,128033695.0,4,6,29,10,,amazon,37.52,No Risk
888,128033695.0,5,0,20,11,,amazon,12.04,No Risk
889,128033695.0,5,0,27,11,,revella,21.51,No Risk
890,128033695.0,5,1,22,8,,amazon,4.24,No Risk
891,128033695.0,5,2,6,12,,cooplocal,44.61,No Risk
892,128033695.0,5,3,14,9,,deliveroo,22.2,No Risk
893,128033695.0,5,4,3,11,,sainsburylocal,0.55,No Risk
894,128033695.0,5,5,7,10,,topshop,20.04,No Risk
895,128033695.0,5,6,2,7,,amazon,34.38,No Risk
